,"$547,344 ",$2.31 ,,$64.80 ,"AFN 9,665,469",AFN 150,,خریداری تیل پطرول برای ویبراتور ها به تعمیر للندر4,14-Apr-26,786,
,"$547,375 ",$30.86 ,,$64.80 ,"AFN 9,667,469","AFN 2,000",,پیش پرداخت فرید للندر بابت ماه حمل 1405,14-Apr-26,787,
,"$547,377 ",$2.31 ,,$64.80 ,"AFN 9,667,619",AFN 150,,خریداری تیل پطرول برای ویبراتور ها به تعمیر للندر4,14-Apr-26,788,
,"$547,379 ",$1.54 ,,$64.85 ,"AFN 9,667,719",AFN 100,,خریداری چلکلیت به تعمیر للندر 4,16-Apr-26,789,
,"$547,419 ",$40.09 ,,$64.85 ,"AFN 9,670,319","AFN 2,600",,خریداری یک پیپ ویبراتور کلفدار به تعمیر للندر 4,16-Apr-26,790,
,"$547,454 ",$34.70 ,,$64.85 ,"AFN 9,672,569","AFN 2,250",,خریداری تیل دیزل برای ویبراتور ها و تیل پطرول به تعمیر للندر 4,16-Apr-26,791,
,"$552,454 ","$5,000.00 "," $5,000 ",$64.85 ,"AFN 9,672,569",AFN 0,,پرداخت برای شرکت کانکریت ریزی افغان پلانت تعمیرللندر4,16-Apr-26,792,
,"$553,996 ","$1,542.02 ",,$64.85 ,"AFN 9,772,569","AFN 100,000",,پرداخت برای شرکت هرات الکریک از مجموع بل نمبر 1404  بابت خریداری سیم جریدار 1.5 ملی و 2.5 ملی به تعمیرللندر4,16-Apr-26,793,
,"$554,661 ",$665.00 ,,$64.85 ,"AFN 9,815,694","AFN 43,125",,پرداخت برای دوکان خوستی بابت خریداری سیم جستی و مواد تعمیراتی به تعمیرللندر4,16-Apr-26,794,
,"$554,676 ",$15.42 ,,$64.85 ,"AFN 9,816,694","AFN 1,000",,پیش پرداخت برای هارون ولد فیض محمد کاریگر به تعمیر للندر4 بابت ماه حمل 1405,18-Apr-26,795,
,"$554,707 ",$30.86 ,,$64.80 ,"AFN 9,818,694","AFN 2,000",,خریداری تیل پطرول برای موتر نقره به تعمیر للندر 4,19-Apr-26,796,
,"$554,824 ",$117.05 ,,$64.80 ,"AFN 9,826,279","AFN 7,585",,پرداخت مصرف بل برق  تعمیر للندر4 بابت ماه دلو و حوت 1404,19-Apr-26,797,
,"$560,254 ","$5,430.00 "," $5,430 ",$64.80 ,"AFN 9,826,279",AFN 0,,پرداخت برای شرکت کانکریت ریزی افغان پلانت از درک خریداری یک تیلر سمنت ایرانی از سمنت فروشی حاجی قاسم ,19-Apr-26,798,
,"$560,259 ",$5.40 ,,$64.80 ,"AFN 9,826,629",AFN 350,,خریداری کارت مبایل برای احمد فرید للندر ,19-Apr-26,799,
,"$570,889 ","$10,630.00 "," $10,630 ",$64.80 ,"AFN 9,826,629",AFN 0,,پرداخت برای شرکت کانکریت ریزی افغان پلانت بابت کانکریت ریزی چت منزل هفتم و پایه های منزل هشتم تعمیرللندر4 بابت خریداری 1420 خریطه ایرانی شاه روت از سمنت فروشی شاه حسین و اجرا آن توسط صرافی خانی گل توسط چک نمبر 2391,21-Apr-26,800,
,"$572,183 ","$1,293.98 ",,$64.80 ,"AFN 9,910,479","AFN 83,850",,پرداخت برای گلبدین توسط قیام الدین بابت سیم تابی و قالبکاری تعمیرللندر4,21-Apr-26,801,
,"$572,224 ",$40.74 ,,$64.80 ,"AFN 9,913,119","AFN 2,640",,"خریداری چای سبز ماش دانه ,مایع ظرفشویی کلان ,تیل دیزل به جنراتور و تیل پطرول به ویبراتور های تعمیرللندر4",22-Apr-26,802,
,"$572,229 ",$4.65 ,,$64.50 ,"AFN 9,913,419",AFN 300,,خریداری تیل پطرول به ویبراتور های ت تعمیرللندر4,23-Apr-26,803,
,"$572,264 ",$35.66 ,,$64.50 ,"AFN 9,915,719","AFN 2,300",,پرداخت فیس انترنت دفتر از 23 آپریل 2026 الی 23 می  2026 بابت تعمیرللندر4,23-Apr-26,804,
,"$572,280 ",$15.50 ,,$64.50 ,"AFN 9,916,719","AFN 1,000",,پرداخت برای خریداری کارت مبایل برای انجنیر صفی الله ,23-Apr-26,805,
,"$642,280 ","$70,000.00 "," $70,000 ",$64.50 ,"AFN 9,916,719",AFN 0,,پرداخت برای شرکت تجارتی حاجی نادر دولت زی بابت خریداری سیخ گول به سایز های مختلف به تعمیرللندر4,23-Apr-26,806,
,"$642,556 ",$276.42 ,,$64.50 ,"AFN 9,934,548","AFN 17,829",,پرداخت معاش محبوب الله ولد محب الله انجنیر ساحوی تعمیرللندر 4 بابت ماه حوت 1404,23-Apr-26,807,
,"$642,921 ",$364.87 ,,$64.50 ,"AFN 9,958,082","AFN 23,534",,پرداخت معاش محبوب الله ولد محب الله انجنیر ساحوی تعمیرللندر 4 بابت ماه حمل 1405,23-Apr-26,808,
,"$643,314 ",$392.33 ,,$64.50 ,"AFN 9,983,387","AFN 25,305",,"پرداخت برای دوکان خوستی بابت خریداری موزه ,پرده سبز,کلفت ,سیم جستی ,آبترازو و غیره به تعمیرللندر4",23-Apr-26,809,
,"$644,089 ",$775.19 ,,$64.50 ,"AFN 10,033,387","AFN 50,000",,پرداخت معاش صفی الله ولد حبیب الله انجنیر ساحوی تعمیرللندر4 بابت ماه حمل 1405,23-Apr-26,810,
,"$644,244 ",$155.04 ,,$64.50 ,"AFN 10,043,387","AFN 10,000",,پرداخت برای گلبدین بابت سیم تابی وقالبکاری تعمیرللندر 4 بدست قیام الدین ,23-Apr-26,811,
,"$644,304 ",$59.69 ,,$64.50 ,"AFN 10,047,237","AFN 3,850",,پرداخت اجرت دو نفر گلکار و کاریگر و بابت کانکریت ریزی چت منزل ششم و سه نفر کاریگر متفرقه در تعمیرللندر4,23-Apr-26,812,
,"$644,474 ",$170.54 ,,$64.50 ,"AFN 10,058,237","AFN 11,000",,پرداخت اجرت روز مزد 11 روزه محمد نور خوازه کار تعمیرللندر4,23-Apr-26,813,
,"$644,477 ",$2.70 ,,$64.80 ,"AFN 10,058,412",AFN 175,,خریدرای کشمش و خلال بابت تعمیر للندر 4 در شب کانکریت ,25-Apr-26,814,
,"$644,481 ",$4.71 ,,$64.80 ,"AFN 10,058,717",AFN 305,,"خریداری پیاز, کشمش و خلال بابت تعمیر للندر 4 ",25-Apr-26,815,
,"$644,485 ",$3.16 ,,$64.80 ,"AFN 10,058,922",AFN 205,,خریدرای کشمش پلوی و خلال بابت تعمیر للندر 4 ,25-Apr-26,816,
,"$644,503 ",$18.52 ,,$64.80 ,"AFN 10,060,122","AFN 1,200",,خریداری گوشت مرغ بابت تعمیر للندر 4 ,25-Apr-26,817,
,"$644,519 ",$15.43 ,,$64.80 ,"AFN 10,061,122","AFN 1,000",,خریداری تیل پطرول به موتر کرولای نقره یی بابت تعمیر للندر 4 ,25-Apr-26,818,
,"$644,843 ",$324.07 ,,$64.80 ,"AFN 10,082,122","AFN 21,000",,پرداخت معاش معراج الدین ولد دادالله بابت ماه حمل سال 1405 ,25-Apr-26,819,
,"$644,848 ",$5.40 ,,$64.80 ,"AFN 10,082,472",AFN 350,,خریداری تیل پطرول به ویبراتور های تعمیر للندر 4 ,25-Apr-26,820,
,"$644,874 ",$25.46 ,,$64.80 ,"AFN 10,084,122","AFN 1,650",,خریداری تیل دیزل به جنراتور تعمیر للندر 4 ,25-Apr-26,821,
,"$644,878 ",$4.01 ,,$64.80 ,"AFN 10,084,382",AFN 260,,"خریداری مواد خوراکی از قبیل رومی, سیر, مرچ, ماست و مصاله بریانی بابت تعمیر للندر 4",25-Apr-26,822,
,"$644,926 ",$48.14 ,,$64.40 ,"AFN 10,087,482","AFN 3,100",,خریداری تیل پطرول به موتر کرولای نقره یی بابت تعمیر للندر 4,26-Apr-26,823,
,"$645,060 ",$134.26 ,,$64.50 ,"AFN 10,096,142","AFN 8,660",,پرداخت برای خبازی سمیح الله بابت خریداری نان خشک به تعمیر للندر 4 بابت ماه حوت و حمل ,27-Apr-26,824,
,"$645,184 ",$124.03 ,,$64.50 ,"AFN 10,104,142","AFN 8,000",,پرداخت معاش عبدالمتین ولد نیک محمد برای ماه حمل سال 1405 بابت للندر 4 ,27-Apr-26,825,
,"$645,417 ",$232.56 ,,$64.50 ,"AFN 10,119,142","AFN 15,000",,پیش پرداخت برای احمد فرید للندر بابت ماه ثور 1405,27-Apr-26,826,
,"$645,479 ",$62.02 ,,$64.50 ,"AFN 10,123,142","AFN 4,000",,پرداخت پول باقیمانده احمد فرید للندر بابت ماه حمل 1405,27-Apr-26,827,
,"$645,578 ",$99.33 ,,$64.30 ,"AFN 10,129,529","AFN 6,387",,پرداخت معاش برای هارون ولد فیض محمد بابت ماه حمل سال 1405 ,27-Apr-26,828,
,"$645,733 ",$155.52 ,,$64.30 ,"AFN 10,139,529","AFN 10,000",,پرداخت برای گلبدین توسط قیان الدین بابت سیم تابی و قالبکاری تعمیر للندر 4 بدست قیام الدین ,28-Apr-26,829,
,"$645,774 ",$40.14 ,,$64.30 ,"AFN 10,142,110","AFN 2,581",,پرداخت معاش برای محمد صدیق ولد محمد محمد سلیم بابت ماه ثور سال 1405 ,28-Apr-26,830,
,"$645,809 ",$35.12 ,,$64.30 ,"AFN 10,144,368","AFN 2,258",,پرداخت معاش برای هارون ولد فیض محمد بابت ماه ثور سال 1405 ,28-Apr-26,831,
,"$645,845 ",$36.13 ,,$64.30 ,"AFN 10,146,691","AFN 2,323",,پرداخت معاش برای زین الله ولد محمد ظاهر بابت ماه حمل سال 1405 ,28-Apr-26,832,
,"$645,911 ",$66.22 ,,$64.30 ,"AFN 10,150,949","AFN 4,258",,پرداخت معاش هارون ولد فضل الرحمن بابت ماه حمل سال 1405,28-Apr-26,833,
,"$645,929 ",$18.06 ,,$64.30 ,"AFN 10,152,110","AFN 1,161",,پرداخت معاش شریف الله ولد محمد ظاهر بابت ماه حمل 1405,29-Apr-26,834,
,"$645,946 ",$17.08 ,,$64.40 ,"AFN 10,153,210","AFN 1,100",,خریداری گاز و پیاز بابت تعمیر للندر 4 ,30-Apr-26,835,
,"$645,948 ",$2.33 ,,$64.40 ,"AFN 10,153,360",AFN 150,,خریداری چاکلیت بابت تعمیر للندر 4 ,30-Apr-26,836,
,"$646,792 ",$843.94 ,,$64.40 ,"AFN 10,207,710","AFN 54,350",,"پرداخت برای شرکت هرات الکتریک بابت خریداری سیم جریدار 1.5 میلی, سیم 3/2.5 کیبل کمره و کلمپ 8 میلی و میخ به تعمیر للندر 4 ",30-Apr-26,837,
,"$647,773 ",$980.33 ,,$64.40 ,"AFN 10,270,843","AFN 63,133",,"پرداخت اجرت ساعتوار جکمر نمودن پایل ها, رینگ و تهداب دیوار احاطوی افغان بیسیم سکشن A و همچنان هموار کاری مواد جکمر شده و مواد انتقال شده به ساحه تعمیر للندر 4 ",30-Apr-26,838,
,"$649,714 ","$1,940.99 ",,$64.40 ,"AFN 10,395,843","AFN 125,000",,پرداخت برای گلبدین بابت سیم تابی و قالبکاری تعمیر للندر 4 ,30-Apr-26,839,
,"$650,016 ",$302.48 ,,$64.40 ,"AFN 10,415,323","AFN 19,480",,"پرداخت برای خورده فروشی خوستی بابت خریداری سیم جستی, دستکش و سیخ ولدینگ و پل چرخ به تعمیر للندر 4 ",30-Apr-26,840,
,"$652,788 ","$2,772.00 "," $2,772 ",$64.40 ,"AFN 10,415,323",AFN 0,,پرداخت برای شرکت فراز آژمان بابت خریداری ( 117 مترمکعب) کاک سقفی به تعمیر للندر 4 ,30-Apr-26,841,چک شود
,"$652,802 ",$13.95 ,,$64.50 ,"AFN 10,416,223",AFN 900,,خریداری گوشت گوساله به کاریگران تعمیرللندر4,2-May-26,842,
,"$652,806 ",$3.57 ,,$64.50 ,"AFN 10,416,453",AFN 230,,خریداری تیل پطرول به ویبراتور های تعمیرللندر 4,2-May-26,843,
,"$652,837 ",$31.06 ,,$64.40 ,"AFN 10,418,453","AFN 2,000",,پیش پرداخت برای احمد فرید للندر بابت ماه ثور 1405,2-May-26,844,
,"$652,845 ",$7.91 ,,$64.50 ,"AFN 10,418,963",AFN 510,,"خریدرای اسپرینگ ,گازکیت ,فیس به ترمیم جنراتور تعمیرللندر4",3-May-26,845,
,"$652,872 ",$27.44 ,,$64.50 ,"AFN 10,420,733","AFN 1,770",,خریداری تیل دیزل به جنراتور به تعمیرللندر4,3-May-26,846,
,"$865,445 ","$212,573.00 "," $212,573 ",$64.55 ,"AFN 10,420,733",AFN 0,,پرداخت و تصفیه حساب مکمل حاجی نادر دولت زی توسط چک نمبر 2405 از صرافی خان گل,3-May-26,847,
,"$865,492 ",$46.73 ,,$64.20 ,"AFN 10,423,733","AFN 3,000",,خریداری تیل پطرول به موتر کرولا نقره ایی ,5-May-26,848,
,"$866,492 ","$1,000.00 ",,$64.20 ,"AFN 10,487,933","AFN 64,200",,پرداخت برای گلبدین بابت سیم تابی و قالبکاری تعیمرللندر4,5-May-26,849,
,"$866,542 ",$49.84 ,,$64.20 ,"AFN 10,491,133","AFN 3,200",,پرداخت اجرت دو نفر گلکار و سه نفر کاریگر بابت کانکریت ریزی چت منزل هشتم تعمیرللندر4,5-May-26,850,
,"$866,562 ",$20.16 ,,$64.50 ,"AFN 10,492,433","AFN 1,300",,خریدرای تیل دیزل به جنراتور تعمیرللندر4,5-May-26,851,
,"$866,567 ",$5.12 ,,$64.50 ,"AFN 10,492,763",AFN 330,,خریداری تیل پطرول به ویبراتور های تعیمرللندر 4,5-May-26,852,
,"$866,571 ",$4.19 ,,$64.50 ,"AFN 10,493,033",AFN 270,,خریداری بوره به دفتر ساحوی تعمیرللندر4,5-May-26,853,
,"$874,571 ","$8,000.00 "," $8,000 ",$64.30 ,"AFN 10,493,033",AFN 0,,پرداخت برای شرکت کانکریت ریزی افغان پلانت بابت تعمیرللندر توسط چک نمبر 2411 از صرافی خانی ,5-May-26,854,
,"$880,166 ","$5,595.00 "," $5,595 ",$64.30 ,"AFN 10,493,033",AFN 0,,پرداخت برای کانکریت ریزی افغان پلانت بابت خریدرای سمنت ایرانی از سمنت فروشی حاجی عبدالبصیر و اجرآن توسط چک نمبر 2409 از صرافی خانی گل,5-May-26,855,
,"$880,283 ",$116.77 ,,$64.40 ,"AFN 10,500,553","AFN 7,520",,"پرداخت برای موتر شویی و رنگ مالی, ترمیم شیشه موتر همسایه تعمیرللندر4 نوشابه, و کرای راه موتر ",6-May-26,856,
,"$881,687 ","$1,404.00 "," $1,404 ",$63.90 ,"AFN 10,500,553",AFN 0,,پرداخت برای شرکت فراز آژمان بابت خریداری ( 58.5 مترمکعب) کاک سقفی به تعمیر للندر 4 ,7-May-26,857,
,"$881,962 ",$275.43 ,,$63.90 ,"AFN 10,518,153","AFN 17,600",,"پرداخت برای خورده فروشی خوستی بابت خریداری رنج خوازه,سیم جستی,پرده سبز و دستکش به تعمرللندر4",7-May-26,858,
,"$881,986 ",$23.57 ,,$63.63 ,"AFN 10,519,653","AFN 1,500",,خریداری تیل دیزل به جنراتور تعمیرللندر4,7-May-26,859,
,"$881,991 ",$4.71 ,,$63.65 ,"AFN 10,519,953",AFN 300,,خریداری تیل پطرول به موتر کرولا نقره ایی,9-May-26,860,
,"$881,993 ",$2.36 ,,$63.65 ,"AFN 10,520,103",AFN 150,,خریداری یک کواتر مبلایل به تعمیرللندر4,9-May-26,861,
,"$881,995 ",$2.36 ,,$63.65 ,"AFN 10,520,253",AFN 150,,خریداری گازکیت و فیس به جنراتور تعمیرللندر4,9-May-26,862,
,"$891,791 ","$9,796.00 "," $9,796 ",$63.35 ,"AFN 10,520,253",AFN 0,,پرداخت برای شرکت کانکریت ریزی افعان پلانت بابت خریداری 1330 خریطه سنمت ایرانی از سمنت فروشی حاجی قاسم وردک به تعمیرللندر4 و اجرا آن توسط چک نمبر 2417 از صرافی خانی گل,10-May-26,863,
,"$891,793 ",$1.57 ,,$63.50 ,"AFN 10,520,353",AFN 100,,خریداری پمپ هوا به تعمیرللندر 4,10-May-26,864,
,"$891,813 ",$20.47 ,,$63.50 ,"AFN 10,521,653","AFN 1,300",,"خریداری پشتم ,رنگ ,گازکیت ,فیس و غیره به ترمیم جنراتور تعمیرللندر4",10-May-26,865,
,"$891,845 ",$31.50 ,,$63.50 ,"AFN 10,523,653","AFN 2,000",,پیش پرداخت برای معراج الدین ولد دادالله بابت ماه ثور 1405,11-May-26,866,
,"$892,244 ",$398.63 ,,$63.50 ,"AFN 10,548,966","AFN 25,313",,پرداخت تعرفه صفایی جایداد تعمیرللندر 4 بابت سال 1405,11-May-26,867,
,"$893,031 ",$787.40 ,,$63.50 ,"AFN 10,598,966","AFN 50,000",,پرداخت برای گلبدین بابت سیم تابی و قالبکاری تعمرللندر4,11-May-26,868,
,"$893,055 ",$23.57 ,,$63.65 ,"AFN 10,600,466","AFN 1,500",,خریداری تیل دیزل برای جنراتور به تعمیر للندر 4,12-May-26,869,
,"$893,058 ",$3.93 ,,$63.60 ,"AFN 10,600,716",AFN 250,,خریداری کارت موبایل به تعمیر للندر 4,13-May-26,870,
,"$893,062 ",$3.14 ,,$63.60 ,"AFN 10,600,916",AFN 200,,خریداری عدس و کشمش پلوی بابت تعمیر للندر 4 ,14-May-26,871,
,"$893,077 ",$15.72 ,,$63.60 ,"AFN 10,601,916","AFN 1,000",,خریداری گاز بابت تعمیر للندر 4 ,14-May-26,872,
,"$893,084 ",$6.45 ,,$63.60 ,"AFN 10,602,326",AFN 410,,"خریداری خلال, کشمش, نمک, بریانی بابت تعمیر للندر 4 ",14-May-26,873,
,"$893,098 ",$14.15 ,,$63.60 ,"AFN 10,603,226",AFN 900,,خریداری گوشت مرغ بابت تعمیر للندر 4 ,14-May-26,874,
,"$893,242 ",$143.63 ,,$63.60 ,"AFN 10,612,361","AFN 9,135",,نصب خوازه طرف شرکت افغان بیسیم بخاطر پرده از تاریخ 23 دلو 1404 الی 23 ثور 1405 ,14-May-26,875,
,"$893,273 ",$31.45 ,,$63.60 ,"AFN 10,614,361","AFN 2,000",,خریداری تیل به جنراتور تعمیر للندر 4 ,14-May-26,876,
,"$893,528 ",$255.50 ,,$63.60 ,"AFN 10,630,611","AFN 16,250",,"پرداخت برای خورده فرشی خوست بابت خریداری سیم 1.5 میلی, آبگرمی, سیم جستی به تعمیر للندر 4",14-May-26,877,
,"$895,101 ","$1,572.33 ",,$63.60 ,"AFN 10,730,611","AFN 100,000",,پرداخت برای گلبدین بابت سیم تابی و قالبکاری تعمیر للندر 4,14-May-26,878,
,"$895,132 ",$31.45 ,,$63.60 ,"AFN 10,732,611","AFN 2,000",,پرداخت برای سیف الله ولد رفیح الله  تعمیر للندر 4,14-May-26,879,
,"$895,179 ",$47.17 ,,$63.60 ,"AFN 10,735,611","AFN 3,000",,پرذاخت برای انجنیر محمد شریف بابت پایپ کشی هواکش ها از تهکوی به منزل اول سکشن تعمیرللندر 4  B  ,14-May-26,880,
,"$900,179 ","$5,000.00 "," $5,000 ",$63.60 ,"AFN 10,735,611",AFN 0,,پرداخت برای شرکت کانکریت ریزی افغان پلانت بابت تعمیرللندر4,14-May-26,881,
,"$900,219 ",$39.18 ,,$63.80 ,"AFN 10,738,111","AFN 2,500",,پیش پرداخت برای فرید للندر بابت ماه ثور 1405,16-May-26,882,
,"$900,263 ",$43.89 ,,$63.80 ,"AFN 10,740,911","AFN 2,800",,خریداری تیل پطرول به موتر کرولای نقریی به تعمیر للندر 4 ,16-May-26,883,
,"$900,269 ",$6.27 ,,$63.80 ,"AFN 10,741,311",AFN 400,,خریداری تیل پطرول به ویبراتور های تعمیر للندر 4 ,16-May-26,884,
,"$900,294 ",$25.08 ,,$63.80 ,"AFN 10,742,911","AFN 1,600",,خریداری ورق A-85 برای  تعمیر للندر 4 ,16-May-26,885,
,"$900,451 ",$156.74 ,,$63.80 ,"AFN 10,752,911","AFN 10,000",,پیش پرداخت برای صفی الله ولد رفیع الله بابت ماه ثور 1405,16-May-26,886,
,"$900,502 ",$51.22 ,,$63.80 ,"AFN 10,756,179","AFN 3,268",,پرداخت برق میتر تعمیر للندر 4 بابت ماه حمل 1405,17-May-26,887,
,"$900,690 ",$188.09 ,,$63.80 ,"AFN 10,768,179","AFN 12,000",,پیش پرداخت برای معراج الدین ولد دادالله بابت ماه ثور سال 1405,17-May-26,888,
,"$900,741 ",$51.14 ,,$63.90 ,"AFN 10,771,447","AFN 3,268",,خریداری تیل دیزل به جنراتور تعمیر للندر 4 ,18-May-26,889,
,"$900,754 ",$12.52 ,,$63.90 ,"AFN 10,772,247",AFN 800,,"خریداری فیس, شرش, پیکن و مبلایل به تعمیر للندر 4 ",18-May-26,890,
,"$900,793 ",$39.87 ,,$63.70 ,"AFN 10,774,787","AFN 2,540",,خریداری مبلایل به جنراتور تعمیر للندر 4 ,18-May-26,891,
,"$900,801 ",$7.38 ,,$63.70 ,"AFN 10,775,257",AFN 470,,خریداری پرزه جات به جنراتور تعمیر للندر 4 ,18-May-26,892,
,"$904,176 ","$3,375.00 "," $3,375 ",$63.70 ,"AFN 10,775,257",AFN 0,,پرداخت برای شرکت فراز آژمان بابت خریداری (112.5 متر مکعب) کاک سقفی به تعمیرللندر4,18-May-26,893,
,"$904,199 ",$23.47 ,,$63.90 ,"AFN 10,776,757","AFN 1,500",,خریدرای تیل دیزل به جنراتور تعمیر للندر 4 ,19-May-26,894,
,"$904,201 ",$1.25 ,,$63.90 ,"AFN 10,776,837",AFN 80,,خریدرای دست کش به جنراتور تعمیر للندر 4 ,19-May-26,895,
,"$904,240 ",$39.12 ,,$63.90 ,"AFN 10,779,337","AFN 2,500",,خریدرای تیل پطرول به موتر فرونر به تعمیر للندر 4 ,19-May-26,896,
,"$904,255 ",$15.81 ,,$63.90 ,"AFN 10,780,347","AFN 1,010",,"خریدرای نمک, بریانی, مرغ به تعمیر للندر 4 ",19-May-26,897,
,"$904,563 ",$307.98 ,,$63.90 ,"AFN 10,800,027","AFN 19,680",,پرداخت برای گلبدین بابت سیم تابی و قالبکاری تعمیر للندر 4 ,19-May-26,898,
,"$904,570 ",$6.29 ,,$63.60 ,"AFN 10,800,427",AFN 400,,پرداخت برای خریداری کارت مبایل برای احمد فرید للندر,20-May-26,899,
,"$904,578 ",$7.87 ,,$63.57 ,"AFN 10,800,927",AFN 500,,خریداری بادنجان سیاه و رومی برای تعمیر للندر 4 ,20-May-26,900,
,"$904,580 ",$1.89 ,,$63.57 ,"AFN 10,801,047",AFN 120,,خریداری کچالو برای تعمیر للندر 4 ,20-May-26,901,
,"$904,595 ",$15.73 ,,$63.57 ,"AFN 10,802,047","AFN 1,000",,خریداری گاز به آشپزخانه تعمیر للندر 4 ,20-May-26,902,
,"$904,609 ",$13.37 ,,$63.57 ,"AFN 10,802,897",AFN 850,,"خریداری مبلایل, واشل و غیره به تعمیر للندر 4 ",20-May-26,903,
,"$904,639 ",$30.42 ,,$63.60 ,"AFN 10,804,832","AFN 1,935",,پرداخت معاش عبدالله متین ولد نیک محمد بابت ماه ثور سال 1405,21-May-26,904,
,"$904,651 ",$11.79 ,,$63.60 ,"AFN 10,805,582",AFN 750,,خریداری مرغ به تعمیر للندر 4 ,21-May-26,905,
,"$904,654 ",$3.14 ,,$63.60 ,"AFN 10,805,782",AFN 200,,"خریداری بریانی, بادنجان رومی, مرچ, سیر و زرد چوبه به تعمیر للندر 4 ",21-May-26,906,
,"$914,654 ","$10,000.00 "," $10,000 ",$63.72 ,"AFN 10,805,782",AFN 0,,پرداخت برای شرکت کانکریت ریزی افغان پلانت برای تعمیر للندر 4 پرداخت هذا توسط جاوید سکندری صورت گرفته است   گیرنده پول سیرت,23-May-26,907,
,"$919,654 ","$5,000.00 "," $5,000 ",$63.72 ,"AFN 10,805,782",AFN 0,,پرداخت برای شرکت کانکریت ریزی افغان پلانت برای تعمیر للندر 4 پرداخت هذا توسط جاوید سکندری صورت گرفته است   گیرنده پول عبیدالله,23-May-26,908,
,"$919,677 ",$22.76 ,,$63.72 ,"AFN 10,807,232","AFN 1,450",,خریداری مبلایل و فلتر به کرولای تقره یی به تعمیر للندر 4,23-May-26,909,
,"$919,833 ",$156.49 ,,$63.90 ,"AFN 10,817,232","AFN 10,000",,پرداخت معاش عنایت الله ولد امان بابت ماه حمل 1404,25-May-26,910,
,"$919,990 ",$156.49 ,,$63.90 ,"AFN 10,827,232","AFN 10,000",,پرداخت معاش عنایت الله ولد امان بابت ماه ثور 1404,25-May-26,911,
,"$920,146 ",$156.49 ,,$63.90 ,"AFN 10,837,232","AFN 10,000",,پرداخت برای محمد علی بابت تخریب سر زینه دوبلکس تعمیرللندر4,25-May-26,912,
,"$922,638 ","$2,492.18 ",,$63.90 ,"AFN 10,996,482","AFN 159,250",,پرداخت برای گلبدین بابت سیم تابی و قالبکاری تعمیرللندر 5 بدست قیام الدین ,25-May-26,913,
,"$922,738 ",$99.69 ,,$63.90 ,"AFN 11,002,852","AFN 6,370",,پرداخت برای گلبدین بابت سیم تابی و قالبکاری تعمیرللندر 5 بدست قیام الدین ,25-May-26,914,
,"$922,848 ",$109.55 ,,$63.90 ,"AFN 11,009,852","AFN 7,000",,پرداخت معاش باقیمانده معراج الدین ولد دادالله بابت ماه ثور 1405,25-May-26,915,
,"$922,887 ",$39.12 ,,$63.90 ,"AFN 11,012,352","AFN 2,500",,پرداخت معاش باقیمانده احمد فرید للندر ولد علاالدین بابت ماه ثور 1405,25-May-26,916,
,"$922,911 ",$24.23 ,,$63.90 ,"AFN 11,013,900","AFN 1,548",,پرداخت معاش هارون ولد فضل الرحمن بابت ماه ثور 1405 بابت تعمیرللندر4,25-May-26,917,
,"$923,276 ",$365.15 ,,$63.90 ,"AFN 11,037,233","AFN 23,333",,پرداخت اجرت ساعتوار آدم خان بابت هموار کاری ساحه تعمیرللندر4,25-May-26,918,
,"$924,059 ",$782.47 ,,$63.90 ,"AFN 11,087,233","AFN 50,000",,پرداخت معاش انجنیر صفی الله ولد حبیب الله بابت ماه ثور 1404,25-May-26,919,
,"$924,065 ",$6.06 ,,$63.90 ,"AFN 11,087,620",AFN 387,,پرداخت معاش  شریف الله ولد فیض محمد بابت ماه ثور 1405 بابت تعمیرللندر4,25-May-26,920,
,"$924,101 ",$36.35 ,,$63.90 ,"AFN 11,089,943","AFN 2,323",,پرداخت معاش زین الله ولد محمد ظاهر بابت ماه ثور 1405 بابت تعمیرللندر4,25-May-26,921,
,"$924,117 ",$15.63 ,,$64.00 ,"AFN 11,090,943","AFN 1,000",,خریداری 5 کواتر مبلایل به جنراتور تعمیرللندر4,8-Jun-26,922,
,"$924,171 ",$54.69 ,,$64.00 ,"AFN 11,094,443","AFN 3,500",,پرداخت اجرت نسیم کرن کار بابت  انتقال کانتینر از تعمیرللندر 4 به زمین دارالامان ,8-Jun-26,923,
,"$924,306 ",$134.38 ,,$64.00 ,"AFN 11,103,043","AFN 8,600",,پرداخت اجرت نسیم کرن کار بابت پائین کردن پایل های سکشن A تحت دیوار افغان بیسیم و اجرت پائین کردن پائین کردن پایل های اساسی سکشن A تعمیرللندر 4,8-Jun-26,924,
,"$924,337 ",$31.25 ,,$64.00 ,"AFN 11,105,043","AFN 2,000",,خریداری تیل پطرول به موتر کرولا نقره ایی بابت تعمیرللندر4,10-Jun-26,925,
,"$924,368 ",$31.25 ,,$64.00 ,"AFN 11,107,043","AFN 2,000",,خریداری تیل دیزل به جنراتور تعمیرللندر4,10-Jun-26,926,
,"$931,368 ","$7,000.00 "," $7,000 ",$64.00 ,"AFN 11,107,043",AFN 0,,پرداخت برای انجنیر فروغ + نوید توسط حاجی رفیع الله بخاطر دیزائین نقشه پیک های تعمیرللندر 4,10-Jun-26,927,
,"$931,669 ",$301.00 , $301 ,$64.00 ,"AFN 11,107,043",AFN 0,,خریداری تحفه از قبیل عطریات توسط حاجی رفیع الله برای دوست های کامندان دولتی بابت تعمیرللندر 4,10-Jun-26,928,
