,,,LALANDER 6 Building General Expenses sheet,,,,,,
,"$634,456 ",$71.54 ,,$64.30 ,"AFN 21,082,540","AFN 4,600",خریداری تیل پطرول به موتر هایلکس بابت تعمیرللندر 6,2-May-26,354
,"$634,458 ",$1.55 ,,$64.57 ,"AFN 21,082,640",AFN 100,خریداری تیل پطرول به موتر سایکل توسط زین الله,4-May-26,355
,"$635,537 ","$1,078.97 ",,$63.95 ,"AFN 21,151,640","AFN 69,000",پرداخت برای نوالدین بابت سیم توی تعمیر للندر 6,6-May-26,356
,"$635,599 ",$62.55 ,,$63.95 ,"AFN 21,155,640","AFN 4,000",خریداری تیل پطرول به موتر هایلکس بابت تعمیرللندر 6,6-May-26,357
,"$635,677 ",$77.64 ,,$64.40 ,"AFN 21,160,640","AFN 5,000",پیش پرداخت برای وحیدالله ولد حبیب الله انجینیر ساحوی تعمیر للندر 6 و ثور سال 1405,7-May-26,358
,"$635,682 ",$5.01 ,,$63.90 ,"AFN 21,160,960",AFN 320,پرداخت برای خورده فروشی خوست بابت خریداری رنج 21/23 و 22 به تعمیر للندر 6,7-May-26,359
,"$635,683 ",$1.57 ,,$63.60 ,"AFN 21,161,060",AFN 100,خریداری تیل پطرول بابت موتر سایکل برای تعمیر للندر 6,9-May-26,360
,"$636,520 ",$836.73 ,,$63.70 ,"AFN 21,214,360","AFN 53,300","مصارف تعمیر للندر 6 از قبیل پول کردیت انجنیر, پرداخت برای کاریگران, خریداری  گاز, پرداخت برای آوردن سیخ گول, خریداری ویبراتور, تیل دیزل  برای جنراتور, گوشت و غیره ",11-May-26,361
,"$636,716 ",$196.23 ,,$63.70 ,"AFN 21,226,860","AFN 12,500",پرداخت برای محمد نسیم کرن بابت  تخلیه 25 بندل سیخ گول خریداری از شرکت خریداری از شرکت خان ابسیل به تعمیر للندر 6,11-May-26,362
,"$706,716 ","$70,000.00 ","$70,000 ",$63.50 ,"AFN 21,226,860",AFN 0,پرداخت برای شرکت کانکریت ریزی توحید مسکن بابت تعمیر للندر 6 و اجر آن توسط چک نمبر 2421 از صرافی خانی گل ,12-May-26,363
,"$716,716 ","$10,000.00 ","$10,000 ",$63.60 ,"AFN 21,226,860",AFN 0,پرداخت برای شرکت زمزم استیل بابت خریداری سیخ گول به تعمیر للندر 6,14-May-26,364
,"$719,861 ","$3,144.65 ",,$63.60 ,"AFN 21,426,860","AFN 200,000",پرداخت برای نوالدین بابت سیم تابی و قالبکاری به تعمیر للندر 6,14-May-26,365
,"$719,919 ",$58.18 ,,$63.60 ,"AFN 21,430,560","AFN 3,700",خریداری تیل پطرول به موتر هایلکس ,16-May-26,366
,"$719,982 ",$62.92 ,,$63.57 ,"AFN 21,434,560","AFN 4,000",خریداری تیل پطرول به موتر هایلکس بابت تعمیرللندر 6,20-May-26,367
,"$720,103 ",$121.16 ,,$63.90 ,"AFN 21,442,302","AFN 7,742",پرداخت معاش عبدالبصیر ولد رضا بابت ماه ثور 1405,25-May-26,368
,"$720,129 ",$25.24 ,,$63.90 ,"AFN 21,443,915","AFN 1,613",پرداخت معاش محمد قاهر ولد محمد رحیم بابت ماه ثور 1405,25-May-26,369
,"$729,518 ","$9,389.67 ",,$63.90 ,"AFN 22,043,915","AFN 600,000",پرداخت برای نورالدین بابت سیم تابی و قالبکاری تعمیرللندر6,25-May-26,370
,"$729,675 ",$156.49 ,,$63.90 ,"AFN 22,053,915","AFN 10,000",پرداخت برای علی احمد ولد جمعه خان بابت ماه ثور 1405,25-May-26,371
,"$729,824 ",$149.06 ,,$63.90 ,"AFN 22,063,440","AFN 9,525","پرداخت برای مصارفات حاجی احسان الله از تاریخ 11 می 2026 الی 20 می 2026 از قبیل تبدیل کردن مبلایل جنراتور ,اجرت روز مزد کاریگران ,خریداری پیاز و سبزی,گاز ,تیل دیزل به جنراتور,گوشت گوسفند به تعمیرللندر6",25-May-26,372
,"$730,372 ",$548.20 ,,$63.90 ,"AFN 22,098,470","AFN 35,030","پرداخت برای مصارفات حاجی احسان الله از تاریخ 11 می 2026 الی 20 می 2026 از قبیل پل برش , کرای موتر بابت خریداری سیخ گول از خان استیل , کیبل ,پل چرخ ,سوچ چرخ ,نت و بولت و کرای تکسی ,تیل دیزل به جنراتور,مارکر تخم مرغ , آب آشامیدنی و مبلایل به تعمیرللندر6",25-May-26,373
,"$730,527 ",$155.09 ,,$63.90 ,"AFN 22,108,380","AFN 9,910","پرداخت برای مصارفات حاجی احسان الله از تاریخ 11 می 2026 الی 20 می 2026 از قبیل تیل پطرول به ویبراتور ها, پل چرخ ,تیل دیزل,تداوی عبدالبصیر,برای سرگروپ جکشن برق ,خریداری بادنجان رومی ,کرای انتقال مواد از هرات نت و بولت ,خریداری خرما و تیل دیزل به جنراتور تعمیرللندر6",25-May-26,374
,"$730,700 ",$172.93 ,,$63.90 ,"AFN 22,119,430","AFN 11,050","پرداخت برای مصارفات حاجی احسان الله از تاریخ 11 می 2026 الی 20 می 2026 از قبیل خریداری سیم جستی یک ملی, گلماله و ساکت برق به تعمیرللندر6",25-May-26,375
,"$730,794 ",$93.90 ,,$63.90 ,"AFN 22,125,430","AFN 6,000",پرداخت کرای خوازه بابت زینه برای تهکوی تعمیرللندر 6 سکشن A از تاریخ 08 جدی 1404 الی 18 حمل 1405,25-May-26,376
,"$731,029 ",$234.74 ,,$63.90 ,"AFN 22,140,430","AFN 15,000",پرداخت معاش باقیمانده وحید الله ولد حبیب الله بابت ماه ثور 1405,25-May-26,377
,"$731,185 ",$156.49 ,,$63.90 ,"AFN 22,150,430","AFN 10,000",پرداخت مصارف کرای موترماه حمل و ثور 1405 انجنیر وحید الله به تعمیرللندر6,25-May-26,378
,"$731,342 ",$156.49 ,,$63.90 ,"AFN 22,160,430","AFN 10,000",پرداخت معاش سردار ولی ولد صبرالله بابت ماه ثور 1405,25-May-26,379
,"$733,925 ","$2,583.00 ","$2,583 ",$63.90 ,"AFN 22,160,430",AFN 0,پرداخت برای شرکت فراز آژمان بابت خریداری (86.1) متر کاک سقفی به تعمیرللندر6,25-May-26,380
,"$734,104 ",$179.69 ,,$64.00 ,"AFN 22,171,930","AFN 11,500",پرداخت برای محمد نسیم بابت اجرت پائین کردن سیخ گول خریداری شده از شرکت خان استیل به تعمیرللندر6,8-Jun-26,381
,"$736,842 ","$2,738.00 ","$2,738 ",$64.00 ,"AFN 22,171,930",AFN 0,پرداخت برای شرکت فقیری استیل بابت خریداری سیخ گول 8 ملی به تعمیرللندر 6 به هدایت حاجی احسان الله سهاک ,8-Jun-26,382
,"$736,920 ",$78.13 ,,$64.00 ,"AFN 22,176,930","AFN 5,000",پیش پرداخت برای وحید الله ولد حبیب الله بابت ماه جوزا 1405,10-Jun-26,383
,"$736,999 ",$78.13 ,,$64.00 ,"AFN 22,181,930","AFN 5,000",پرداخت برای نورالدین بابت سیم تابی و قالبکاری تعمیرللندر6,10-Jun-26,384
,"$737,272 ",$273.44 ,,$64.00 ,"AFN 22,199,430","AFN 17,500",پرداخت برای رحیم داد کرن کار بابت تغیر موقعیت سنگ های استنادی و تغیر کانتینر و همچنان اجرت پاین نمودن سیخ گول خریداری شده از شرکت خان استیل به تعمیرللندر 6,11-Jun-26,385
,"$737,410 ",$138.28 ,,$64.00 ,"AFN 22,208,280","AFN 8,850",پرداخت برای دوکان خوستی بابت خریداری سیم جستی به تعمیرللندر 6 توسط احمد فرید للندر,11-Jun-26,386
,"$738,410 ","$1,000.00 ","$1,000 ",$64.00 ,"AFN 22,208,280",AFN 0,پرداخت برای شرکت فراز آژمان از مجموع بل نمبر 925 به تعمیرللندر 6,11-Jun-26,387
,"$739,965 ","$1,555.21 ",,$64.30 ,"AFN 22,308,280","AFN 100,000",پرداخت برای نورالدین بابت سیم تابی و قالبکاری های تعمیرللندر6,13-Jun-26,388
,"$740,039 ",$73.87 ,,$64.30 ,"AFN 22,313,030","AFN 4,750",پرداخت برای خیاطی خان فیشن بابت تهیه لباس برای کاریگران تعمیرللندر 6,14-Jun-26,389
,"$744,510 ","$4,471.00 ","$4,471 ",$64.30 ,"AFN 22,313,030",AFN 0,پرداخت برای شرکت فراز آژمان بابت خریداری کاک سقی به تعمیرللندر6,15-Jun-26,390
,"$744,583 ",$73.09 ,,$64.30 ,"AFN 22,317,730","AFN 4,700",خریداری تیل پطرول به موتر هایلکس,17-Jun-26,391
,"$745,098 ",$514.23 ,,$64.30 ,"AFN 22,350,795","AFN 33,065",پرداخت برای محمد طهماس بابت کرای جک های کرا گرفته شده به تعمیرللندر6,17-Jun-26,392
,"$746,593 ","$1,494.87 ",,$64.30 ,"AFN 22,446,915","AFN 96,120",پرداخت برای مصارفات روزانه حاجی احسان الله سهاک در تعمیرللندر 6 از تاریخ 11 می 2026 الی 17 می 2026,17-Jun-26,393
,"$750,593 ","$4,000.00 ","$4,000 ",$64.30 ,"AFN 22,446,915",AFN 0,پرداخت برای شرکت زمزم استیل بابت خریداری سیخ گول به تعمیرللندر6,17-Jun-26,394
,"$753,593 ","$3,000.00 ",,$64.60 ,"AFN 22,640,715","AFN 193,800",پرداخت برای نورالدین بابت سیم تابی و قالبکاری های تعمیرللندر6 ,21-Jun-26,395
,"$754,574 ",$981.70 ,,$64.60 ,"AFN 22,704,133","AFN 63,418",پرداخت برای حاجی احسان الله سهاک بابت مصارفات روزانه در تعمیرللندر6,21-Jun-26,396
,"$814,574 ","$60,000.00 ","$60,000 ",$64.60 ,"AFN 22,704,133",AFN 0,پرداخت نقدی برای شرکت کانکریت ریزی توحید مسکن بابت تعمیرللندر6,22-Jun-26,397
,"$824,574 ","$10,000.00 ","$10,000 ",$64.60 ,"AFN 22,704,133",AFN 0,پرداخت برای شرکت زمزم استیل بابت خریداری سیخ گول به تعمیرللندر6,23-Jun-26,398
,"$834,343 ","$9,769.00 ","$9,769 ",$64.60 ,"AFN 22,704,133",AFN 0,پرداخت برای شرکت فراز آژمان بابت خریداری کاک سقفی به سایز های مختلف به تعمیرللندر6,23-Jun-26,399
,"$834,653 ",$309.60 ,,$64.60 ,"AFN 22,724,133","AFN 20,000",پرداخت معاش وحید الله ولد حبیب الله بابت ماه جوزا 1405,26-Jun-26,400
,"$834,753 ",$99.88 ,,$64.60 ,"AFN 22,730,585","AFN 6,452",پرداخت معاش علی احمد ولد جمعه خان کاریگر تعمیرللندر 6 بابت ماه جوزا 1405,26-Jun-26,401
,"$834,908 ",$154.80 ,,$64.60 ,"AFN 22,740,585","AFN 10,000",پرداخت معاش سردار ولی ولد صبرالله کاریگر تعمیرللندر 6 بابت ماه جوزا 1405,26-Jun-26,402
,"$835,062 ",$154.80 ,,$64.60 ,"AFN 22,750,585","AFN 10,000",پرداخت معاش عبدالبصیر ولد رضا کاریگر تعمیرللندر 6 بابت ماه جوزا 1405,26-Jun-26,403
,"$835,217 ",$154.80 ,,$64.60 ,"AFN 22,760,585","AFN 10,000",پرداخت معاش میرویس ولد عبدالبصیر کاریگر تعمیرللندر6 بابت ماه جوزا 1405,26-Jun-26,404
,"$835,295 ",$77.40 ,,$64.60 ,"AFN 22,765,585","AFN 5,000",پرداخت کرای کرای موتر موتر انجنیر وحید الله ولد حبیب الله بابت ماه جوزا 1405 تعمیرللندر6,26-Jun-26,405
,"$836,068 ",$773.99 ,,$64.60 ,"AFN 22,815,585","AFN 50,000",پرداخت برای نورالدین بابت سیم تابی و قالبکاری های تعمیرللندر6,26-Jun-26,406
,"$836,192 ",$123.84 ,,$64.60 ,"AFN 22,823,585","AFN 8,000",پرداخت اجرت روز مزد محمد نور خوازه کار بابت تعمیرللندر6,26-Jun-26,407
,"$836,579 ",$387.00 ,,$64.60 ,"AFN 22,848,585","AFN 25,000",پرداخت برای رسول خان بابت کرای 500 پایه جک به تعمیرللندر بابت ماه جوزا 1405,26-Jun-26,408
,"$836,592 ",$12.38 ,,$64.60 ,"AFN 22,849,385",AFN 800,پرداخت برای دوکان خوستی بابت خریداری جاین بکس آب بازک به تعمیرللندر 6 توسط تاج الدین ,26-Jun-26,409
,"$836,900 ",$308.17 ,,$64.90 ,"AFN 22,869,385","AFN 20,000",پرداخت برای شرکت کابل پن بابت تهیه لوحه های تبلیغاتی تعمیرللندر6,28-Jun-26,410
,"$836,931 ",$30.63 ,,$65.30 ,"AFN 22,871,385","AFN 2,000",خریداری تیل پطرول به موتر هایلکس ,1-Jul-26,411
,"$837,991 ","$1,060.00 ","$1,060 ",$65.30 ,"AFN 22,871,385",AFN 0,پرداخت برای شرکت هرات نت و بولت بابت خریداری سیم جستی 1.5 ملی به تعمیرللندر6,1-Jul-26,412
,"$841,044 ","$3,053.44 ",,$65.50 ,"AFN 23,071,385","AFN 200,000",پرداخت برای نورالدین بابت سیم تابی و قالبکاری های تعمیرللندر 6,2-Jul-26,413
,"$841,120 ",$76.34 ,,$65.50 ,"AFN 23,076,385","AFN 5,000",خریداری تیل پطرول به موتر هایلکس بابت تعمیرللندر6,2-Jul-26,414
,"$856,120 ","$15,000.00 ","$15,000 ",$65.50 ,"AFN 23,076,385",AFN 0,پرداخت برای شرکت زمزم استیل بابت خریداری سیخ گول به تعمیرللندر6,2-Jul-26,415
,"$856,173 ",$52.87 ,,$66.20 ,"AFN 23,079,885","AFN 3,500",خریداری تیل پطرول به موتر هایلکس بابت تعمیرللندر 6,7-Jul-26,416
,"$856,899 ",$726.03 ,,$65.70 ,"AFN 23,127,585","AFN 47,700",پرداخت به حساب بانکی حاجی قاسم سمنت فروش بابت خریداری 100 خریطه سمنت ایرانی به تعمیرللندر 6,15-Jul-26,417
,"$861,699 ","$4,800.00 ","$4,800 ",$65.80 ,"AFN 23,127,585",AFN 0,پرداخت قسط اول  خریداری سیخ گول رخدار از شرکت هرات نت و بولت به تعمیرللندر 6,15-Jul-26,418
,"$865,347 ","$3,647.42 ",,$65.80 ,"AFN 23,367,585","AFN 240,000",پرداخت برای نورالدین بابت سیم تابی و قالبکاری های تعمیرللندر6,16-Jul-26,419
,"$865,539 ",$192.10 ,,$65.80 ,"AFN 23,380,225","AFN 12,640","پرداخت برای مصارفات تاریخ های مختلف توسط حاجی احسان سهاک از قبیل خرید تیل پطرول به ویبراتور ها,اجرت گلکار بابت کانکریت ریزی, اجرت تخلیه سیخ گول هرات نت و بولت,تیل دیزل به جنراتور و خرید سیخ ولدینگ به تعمیرللندر6",16-Jul-26,420
,"$865,670 ",$131.61 ,,$65.80 ,"AFN 23,388,885","AFN 8,660","پرداخت برای مصارفات تاریخ های مختلف توسط حاجی احسان سهاک از قبیل مبلایل تبدیلی جنراتور,تیل دیزل به جنراتور,جالی ریگ ,دستکش, اجرت ولدینگ کاری تانکی تیل ,اجرت یک نفر گلکار,لابرتیپ و واشر,فلتر مبلایل به تعمیرللندر6",16-Jul-26,421
,"$865,983 ",$312.77 ,,$65.80 ,"AFN 23,409,465","AFN 20,580","پرداخت برای مصارفات تاریخ های مختلف توسط حاجی احسان سهاک از قبیل اجرت مستری و چارچ نمودن بطری,تیل دیزل به جنراتور, کرای موتر سیخ گول 22 ملی , خریداری نان خشک , دستکش به کاریگران , گاز مایع , انتقال 253 دانه خشت از للندر 6 به قصبه و خرید مواد خوراکه به کاریگران تعمیرللندر 6",16-Jul-26,422
,"$866,059 ",$76.29 ,,$65.80 ,"AFN 23,414,485","AFN 5,020","پرداخت برای مصارفات تاریخ های مختلف توسط حاجی احسان سهاک از قبیل سامان آلات برقی , تیل پطرول به ویبراتورها,گوشت مرغ ,دستکش , رجه , لابرتیپ ,سرش , جین بکس و تیل دیزل به جنراتور تعمیرللندر 6",16-Jul-26,423
,"$866,442 ",$382.83 ,,$65.80 ,"AFN 23,439,675","AFN 25,190","پرداخت برای مصارفات تاریخ های مختلف توسط حاجی احسان سهاک از قبیل پطرول و دیزل , سامان آلات برقی , گاز مایع ,کرای انتقال سه موتر سیخ گول از خان استیل,گوشت , پنچری دو تایر, کاپی رنگه اسناد , انرژی و آب معدنی به انجنیران , اجرت یک نفر گلکار,تیل دیزل به جنراتور و سرش به تعمیرللندر 6",16-Jul-26,424
,"$866,634 ",$192.25 ,,$65.80 ,"AFN 23,452,325","AFN 12,650","پرداخت برای مصارفات تاریخ های مختلف توسط حاجی احسان سهاک از قبیل خرید گلماله پلاستیکی ,ساکت برق,چکش و پیچکش,آب نوشیدنی , ترکاری,تیل دیزل , ساکت و لابرتیب , تیل دیزل , گاز مایع ,فیوزلین,اجرت گلکار و کرای تکسی ",16-Jul-26,425
,"$866,926 ",$291.79 ,,$65.80 ,"AFN 23,471,525","AFN 19,200",پرداخت برای خورده فروشی خوستی بابت خریداری پرده سبز به تعمیرللندر6,16-Jul-26,426
,"$869,562 ","$2,636.00 ","$2,636 ",$65.80 ,"AFN 23,471,525",AFN 0,پرداخت برای شرکت کاک سقفی فراز آژمان بابت تعمیرللندر6,16-Jul-26,427
,"$869,680 ",$118.18 ,,$66.00 ,"AFN 23,479,325","AFN 7,800",خریداری تیل پطرول به موتر هایلکس ( بتاریخ های مختلف خریداری شده ),18-Jul-26,428
,"$869,723 ",$42.42 ,,$66.00 ,"AFN 23,482,125","AFN 2,800",پرداخت برای مبلایل تبدیلی موتر هایلکس ,18-Jul-26,429
,"$879,723 ","$10,000.00 ","$10,000 ",$66.00 ,"AFN 23,482,125",AFN 0,پرداخت برای شرکت زمزم استیل بابت خریداری سیخ گول به تعمیرللندر 6 ,18-Jul-26,430
,"$879,768 ",$45.56 ,,$65.85 ,"AFN 23,485,125","AFN 3,000",خریداری تیل پطرول به موتر هایلکس ,23-Jul-26,431
,"$879,920 ",$151.52 ,,$66.00 ,"AFN 23,495,125","AFN 10,000",پرداخت معاش عبدالبصیر ولد رضا کاریگر تعمیرللندر 6 بابت ماه سرطان 1405,26-Jul-26,432
,"$879,965 ",$45.39 ,,$66.10 ,"AFN 23,498,125","AFN 3,000",خریداری تیل پطرول به موتر هایلکس ,28-Jul-26,433
,"$884,965 ","$5,000.00 ","$5,000 ",$66.10 ,"AFN 23,498,125",AFN 0,پرداخت برای شرکت زمزم استیل علی جان بابت خریداری سیخ گول به تعمیرللندر 6( پرداخت هذا توسط جاوید سکندری صورت گرفته است),29-Jul-26,434
,"$885,209 ",$243.53 ,,$65.70 ,"AFN 23,514,125","AFN 16,000",پرداخت اجرت پائین نمودن سیخ گول و تغیر موقیعت سنگ های تعمیرللندر 6 ,30-Jul-26,435
,"$887,209 ","$2,000.00 ","$2,000 ",$65.70 ,"AFN 23,514,125",AFN 0,پرداخت برای شرکت فراز آژمان بابت خریداری کاک سقفی به تعمیرللندر 6 از مجموع بل نمبر 763,30-Jul-26,436
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
